법정동코드,sigunguCd,bjdongCd,지역,시도명,시군구명,읍면동명,리명,법정동명,생성일자
4418025027,44180,25027,충남,충청남도,보령시,웅천읍,구룡리,충청남도 보령시 웅천읍 구룡리,1995-03-02
4418025028,44180,25028,충남,충청남도,보령시,웅천읍,관당리,충청남도 보령시 웅천읍 관당리,1995-03-02
4418025029,44180,25029,충남,충청남도,보령시,웅천읍,독산리,충청남도 보령시 웅천읍 독산리,1995-03-02
4418025030,44180,25030,충남,충청남도,보령시,웅천읍,소황리,충청남도 보령시 웅천읍 소황리,1995-03-02
4418025031,44180,25031,충남,충청남도,보령시,웅천읍,황교리,충청남도 보령시 웅천읍 황교리,1995-03-02
4418025032,44180,25032,충남,충청남도,보령시,웅천읍,죽청리,충청남도 보령시 웅천읍 죽청리,1995-03-02
4418025033,44180,25033,충남,충청남도,보령시,웅천읍,노천리,충청남도 보령시 웅천읍 노천리,1995-03-02
4418031021,44180,31021,충남,충청남도,보령시,주포면,보령리,충청남도 보령시 주포면 보령리,1995-01-01
4418031022,44180,31022,충남,충청남도,보령시,주포면,마강리,충청남도 보령시 주포면 마강리,1995-01-01
4418031023,44180,31023,충남,충청남도,보령시,주포면,봉당리,충청남도 보령시 주포면 봉당리,1995-01-01
4418031024,44180,31024,충남,충청남도,보령시,주포면,관산리,충청남도 보령시 주포면 관산리,1995-01-01
4418031025,44180,31025,충남,충청남도,보령시,주포면,연지리,충청남도 보령시 주포면 연지리,1995-01-01
4418032021,44180,32021,충남,충청남도,보령시,오천면,소성리,충청남도 보령시 오천면 소성리,1995-01-01
4418032022,44180,32022,충남,충청남도,보령시,오천면,영보리,충청남도 보령시 오천면 영보리,1995-01-01
4418032023,44180,32023,충남,충청남도,보령시,오천면,교성리,충청남도 보령시 오천면 교성리,1995-01-01
4418032024,44180,32024,충남,충청남도,보령시,오천면,갈현리,충청남도 보령시 오천면 갈현리,1995-01-01
4418032025,44180,32025,충남,충청남도,보령시,오천면,오포리,충청남도 보령시 오천면 오포리,1995-01-01
4418032026,44180,32026,충남,충청남도,보령시,오천면,효자도리,충청남도 보령시 오천면 효자도리,1995-01-01
4418032027,44180,32027,충남,충청남도,보령시,오천면,원산도리,충청남도 보령시 오천면 원산도리,1995-01-01
4418032028,44180,32028,충남,충청남도,보령시,오천면,삽시도리,충청남도 보령시 오천면 삽시도리,1995-01-01
4418032029,44180,32029,충남,충청남도,보령시,오천면,녹도리,충청남도 보령시 오천면 녹도리,1995-01-01
4418032030,44180,32030,충남,충청남도,보령시,오천면,외연도리,충청남도 보령시 오천면 외연도리,1995-01-01
4418033021,44180,33021,충남,충청남도,보령시,천북면,하만리,충청남도 보령시 천북면 하만리,1995-01-01
4418033022,44180,33022,충남,충청남도,보령시,천북면,학성리,충청남도 보령시 천북면 학성리,1995-01-01
4418033023,44180,33023,충남,충청남도,보령시,천북면,사호리,충청남도 보령시 천북면 사호리,1995-01-01
4418033024,44180,33024,충남,충청남도,보령시,천북면,장은리,충청남도 보령시 천북면 장은리,1995-01-01
4418033025,44180,33025,충남,충청남도,보령시,천북면,궁포리,충청남도 보령시 천북면 궁포리,1995-01-01
4418033026,44180,33026,충남,충청남도,보령시,천북면,낙동리,충청남도 보령시 천북면 낙동리,1995-01-01
4418033027,44180,33027,충남,충청남도,보령시,천북면,신덕리,충청남도 보령시 천북면 신덕리,1995-01-01
4418033028,44180,33028,충남,충청남도,보령시,천북면,신죽리,충청남도 보령시 천북면 신죽리,1995-01-01
4418034021,44180,34021,충남,충청남도,보령시,청소면,진죽리,충청남도 보령시 청소면 진죽리,1995-01-01
4418034022,44180,34022,충남,충청남도,보령시,청소면,신송리,충청남도 보령시 청소면 신송리,1995-01-01
4418034023,44180,34023,충남,충청남도,보령시,청소면,재정리,충청남도 보령시 청소면 재정리,1995-01-01
4418034024,44180,34024,충남,충청남도,보령시,청소면,죽림리,충청남도 보령시 청소면 죽림리,1995-01-01
4418034025,44180,34025,충남,충청남도,보령시,청소면,성연리,충청남도 보령시 청소면 성연리,1995-01-01
4418034026,44180,34026,충남,충청남도,보령시,청소면,정전리,충청남도 보령시 청소면 정전리,1995-01-01
4418034027,44180,34027,충남,충청남도,보령시,청소면,야현리,충청남도 보령시 청소면 야현리,1995-01-01
4418034028,44180,34028,충남,충청남도,보령시,청소면,장곡리,충청남도 보령시 청소면 장곡리,1995-01-01
4418035021,44180,35021,충남,충청남도,보령시,청라면,나원리,충청남도 보령시 청라면 나원리,1995-01-01
4418035022,44180,35022,충남,충청남도,보령시,청라면,소양리,충청남도 보령시 청라면 소양리,1995-01-01
4418035023,44180,35023,충남,충청남도,보령시,청라면,내현리,충청남도 보령시 청라면 내현리,1995-01-01
4418035024,44180,35024,충남,충청남도,보령시,청라면,의평리,충청남도 보령시 청라면 의평리,1995-01-01
4418035025,44180,35025,충남,충청남도,보령시,청라면,향천리,충청남도 보령시 청라면 향천리,1995-01-01
4418035026,44180,35026,충남,충청남도,보령시,청라면,장산리,충청남도 보령시 청라면 장산리,1995-01-01
4418035027,44180,35027,충남,충청남도,보령시,청라면,옥계리,충청남도 보령시 청라면 옥계리,1995-01-01
4418035028,44180,35028,충남,충청남도,보령시,청라면,황룡리,충청남도 보령시 청라면 황룡리,1995-01-01
4418035029,44180,35029,충남,충청남도,보령시,청라면,장현리,충청남도 보령시 청라면 장현리,1995-01-01
4418035030,44180,35030,충남,충청남도,보령시,청라면,신산리,충청남도 보령시 청라면 신산리,1995-01-01
4418035031,44180,35031,충남,충청남도,보령시,청라면,음현리,충청남도 보령시 청라면 음현리,1995-01-01
4418036021,44180,36021,충남,충청남도,보령시,남포면,읍내리,충청남도 보령시 남포면 읍내리,1995-01-01
4418036022,44180,36022,충남,충청남도,보령시,남포면,옥동리,충청남도 보령시 남포면 옥동리,1995-01-01
4418036023,44180,36023,충남,충청남도,보령시,남포면,창동리,충청남도 보령시 남포면 창동리,1995-01-01
4418036024,44180,36024,충남,충청남도,보령시,남포면,봉덕리,충청남도 보령시 남포면 봉덕리,1995-01-01
4418036025,44180,36025,충남,충청남도,보령시,남포면,제석리,충청남도 보령시 남포면 제석리,1995-01-01
4418036026,44180,36026,충남,충청남도,보령시,남포면,삼현리,충청남도 보령시 남포면 삼현리,1995-01-01
4418036027,44180,36027,충남,충청남도,보령시,남포면,소송리,충청남도 보령시 남포면 소송리,1995-01-01
4418036028,44180,36028,충남,충청남도,보령시,남포면,옥서리,충청남도 보령시 남포면 옥서리,1995-01-01
4418036029,44180,36029,충남,충청남도,보령시,남포면,달산리,충청남도 보령시 남포면 달산리,1995-01-01
4418036030,44180,36030,충남,충청남도,보령시,남포면,신흥리,충청남도 보령시 남포면 신흥리,1995-01-01
4418036031,44180,36031,충남,충청남도,보령시,남포면,양항리,충청남도 보령시 남포면 양항리,1995-01-01
4418036032,44180,36032,충남,충청남도,보령시,남포면,양기리,충청남도 보령시 남포면 양기리,1995-01-01
4418036033,44180,36033,충남,충청남도,보령시,남포면,월전리,충청남도 보령시 남포면 월전리,1995-01-01
4418038021,44180,38021,충남,충청남도,보령시,주산면,금암리,충청남도 보령시 주산면 금암리,1995-01-01
4418038022,44180,38022,충남,충청남도,보령시,주산면,야룡리,충청남도 보령시 주산면 야룡리,1995-01-01
4418038023,44180,38023,충남,충청남도,보령시,주산면,주야리,충청남도 보령시 주산면 주야리,1995-01-01
4418038024,44180,38024,충남,충청남도,보령시,주산면,신구리,충청남도 보령시 주산면 신구리,1995-01-01
4418038025,44180,38025,충남,충청남도,보령시,주산면,유곡리,충청남도 보령시 주산면 유곡리,1995-01-01
4418038026,44180,38026,충남,충청남도,보령시,주산면,증산리,충청남도 보령시 주산면 증산리,1995-01-01
4418038027,44180,38027,충남,충청남도,보령시,주산면,창암리,충청남도 보령시 주산면 창암리,1995-01-01
4418038028,44180,38028,충남,충청남도,보령시,주산면,화평리,충청남도 보령시 주산면 화평리,1995-01-01
4418038029,44180,38029,충남,충청남도,보령시,주산면,동오리,충청남도 보령시 주산면 동오리,1995-01-01
4418038030,44180,38030,충남,충청남도,보령시,주산면,삼곡리,충청남도 보령시 주산면 삼곡리,1995-01-01
4418038031,44180,38031,충남,충청남도,보령시,주산면,황율리,충청남도 보령시 주산면 황율리,1995-01-01
4418039021,44180,39021,충남,충청남도,보령시,미산면,평라리,충청남도 보령시 미산면 평라리,1995-01-01
4418039022,44180,39022,충남,충청남도,보령시,미산면,도화담리,충청남도 보령시 미산면 도화담리,1995-01-01
4418039023,44180,39023,충남,충청남도,보령시,미산면,풍계리,충청남도 보령시 미산면 풍계리,1995-01-01
4418039024,44180,39024,충남,충청남도,보령시,미산면,용수리,충청남도 보령시 미산면 용수리,1995-01-01
4418039025,44180,39025,충남,충청남도,보령시,미산면,늑전리,충청남도 보령시 미산면 늑전리,1995-01-01
4418039026,44180,39026,충남,충청남도,보령시,미산면,도흥리,충청남도 보령시 미산면 도흥리,1995-01-01
4418039027,44180,39027,충남,충청남도,보령시,미산면,봉성리,충청남도 보령시 미산면 봉성리,1995-01-01
4418039028,44180,39028,충남,충청남도,보령시,미산면,옥현리,충청남도 보령시 미산면 옥현리,1995-01-01
4418039029,44180,39029,충남,충청남도,보령시,미산면,은현리,충청남도 보령시 미산면 은현리,1995-01-01
4418039030,44180,39030,충남,충청남도,보령시,미산면,내평리,충청남도 보령시 미산면 내평리,1995-01-01
4418039031,44180,39031,충남,충청남도,보령시,미산면,삼계리,충청남도 보령시 미산면 삼계리,1995-01-01
4418039032,44180,39032,충남,충청남도,보령시,미산면,대농리,충청남도 보령시 미산면 대농리,1995-01-01
4418039033,44180,39033,충남,충청남도,보령시,미산면,풍산리,충청남도 보령시 미산면 풍산리,1995-01-01
4418039034,44180,39034,충남,충청남도,보령시,미산면,남심리,충청남도 보령시 미산면 남심리,1995-01-01
4418040021,44180,40021,충남,충청남도,보령시,성주면,성주리,충청남도 보령시 성주면 성주리,1995-01-01
4418040022,44180,40022,충남,충청남도,보령시,성주면,개화리,충청남도 보령시 성주면 개화리,1995-01-01
4418041021,44180,41021,충남,충청남도,보령시,주교면,주교리,충청남도 보령시 주교면 주교리,1995-01-01
4418041022,44180,41022,충남,충청남도,보령시,주교면,은포리,충청남도 보령시 주교면 은포리,1995-01-01
4418041023,44180,41023,충남,충청남도,보령시,주교면,송학리,충청남도 보령시 주교면 송학리,1995-01-01
4418041024,44180,41024,충남,충청남도,보령시,주교면,고정리,충청남도 보령시 주교면 고정리,1995-01-01
4418041025,44180,41025,충남,충청남도,보령시,주교면,관창리,충청남도 보령시 주교면 관창리,1995-01-01
4418041026,44180,41026,충남,충청남도,보령시,주교면,신대리,충청남도 보령시 주교면 신대리,1995-01-01
4420010100,44200,10100,충남,충청남도,아산시,온천동,,충청남도 아산시 온천동,1995-01-01
4420010200,44200,10200,충남,충청남도,아산시,실옥동,,충청남도 아산시 실옥동,1995-01-01
4420010300,44200,10300,충남,충청남도,아산시,방축동,,충청남도 아산시 방축동,1995-01-01
4420010400,44200,10400,충남,충청남도,아산시,기산동,,충청남도 아산시 기산동,1995-01-01
4420010500,44200,10500,충남,충청남도,아산시,초사동,,충청남도 아산시 초사동,1995-01-01
4420010600,44200,10600,충남,충청남도,아산시,신인동,,충청남도 아산시 신인동,1995-01-01
4420010700,44200,10700,충남,충청남도,아산시,법곡동,,충청남도 아산시 법곡동,1995-01-01
4420010800,44200,10800,충남,충청남도,아산시,장존동,,충청남도 아산시 장존동,1995-01-01
4420010900,44200,10900,충남,충청남도,아산시,좌부동,,충청남도 아산시 좌부동,1995-01-01
4420011000,44200,11000,충남,충청남도,아산시,읍내동,,충청남도 아산시 읍내동,1995-01-01
4420011100,44200,11100,충남,충청남도,아산시,풍기동,,충청남도 아산시 풍기동,1995-01-01
4420011200,44200,11200,충남,충청남도,아산시,용화동,,충청남도 아산시 용화동,1995-01-01
